"OBJECTID_1","Suitability","Jurisdiction","RPC","Acres","Shape_Length","Shape_Area"
0,"Moderately Suited","Elmore","LCPC",7.12654837365935,0,0
0,"Not Suited","Elmore","LCPC",7.30868705374417,0,0
0,"Moderately Suited","Elmore","LCPC",10.867933115259,0,0
0,"Moderately Suited","Elmore","LCPC",6.8053479011012,0,0
0,"Not Rated","Elmore","LCPC",12.6172496615966,0,0
0,"Moderately Suited","Elmore","LCPC",10.6198227712082,0,0
0,"Moderately Suited","Elmore","LCPC",181.782370600473,0,0
0,"Moderately Suited","Elmore","LCPC",10.5599422075255,0,0
0,"Not Suited","Elmore","LCPC",12.3678867760691,0,0
0,"Moderately Suited","Elmore","LCPC",0.00320066985411519,0,0
0,"Moderately Suited","Elmore","LCPC",22.4725098334337,0,0
0,"Not Suited","Elmore","LCPC",2.72161876503808,0,0
0,"Moderately Suited","Elmore","LCPC",0.0109393388797035,0,0
0,"Moderately Suited","Elmore","LCPC",23.5097344794962,0,0
0,"Well Suited","Elmore","LCPC",29.7131763116909,0,0
0,"Moderately Suited","Elmore","LCPC",0.00390634864874622,0,0
0,"Moderately Suited","Elmore","LCPC",5.7929128080278,0,0
0,"Moderately Suited","Elmore","LCPC",63.6777539609005,0,0
0,"Not Suited","Elmore","LCPC",12.0838873081787,0,0
0,"Well Suited","Elmore","LCPC",4.68861169270495,0,0
0,"Moderately Suited","Elmore","LCPC",3.91233927882834,0,0
0,"Not Suited","Elmore","LCPC",10.4059103915609,0,0
0,"Moderately Suited","Elmore","LCPC",22.0703975743954,0,0
0,"Moderately Suited","Elmore","LCPC",11.7406403449938,0,0
0,"Moderately Suited","Elmore","LCPC",19.2551880391668,0,0
0,"Moderately Suited","Elmore","LCPC",16.1828345595207,0,0
0,"Not Rated","Elmore","LCPC",3.93809579739865,0,0
0,"Not Rated","Elmore","LCPC",9.16754102715653,0,0
0,"Moderately Suited","Elmore","LCPC",4.6095507565393,0,0
0,"Moderately Suited","Elmore","LCPC",28.0082088138522,0,0
0,"Moderately Suited","Elmore","LCPC",2.14066234437916,0,0
0,"Moderately Suited","Elmore","LCPC",0.000468251035295864,0,0
0,"Not Suited","Elmore","LCPC",0.000235592987469022,0,0
0,"Well Suited","Elmore","LCPC",0.00104135487157328,0,0
0,"Not Suited","Elmore","LCPC",6.31420363697244e-05,0,0
0,"Not Suited","Elmore","LCPC",1.32300949314645e-05,0,0
0,"Not Suited","Elmore","LCPC",6.10152285123459,0,0
0,"Not Rated","Elmore","LCPC",7.12772742261519,0,0
0,"Well Suited","Elmore","LCPC",3.17305689984575,0,0
0,"Not Rated","Elmore","LCPC",3.99391397053438,0,0
0,"Not Suited","Elmore","LCPC",7.56265465928871,0,0
0,"Moderately Suited","Elmore","LCPC",7.53355028271818,0,0
0,"Moderately Suited","Elmore","LCPC",14.4638160766141,0,0
0,"Moderately Suited","Elmore","LCPC",7.66481236265204,0,0
0,"Moderately Suited","Elmore","LCPC",17.1269814409793,0,0
0,"Well Suited","Elmore","LCPC",23.1767047352628,0,0
0,"Moderately Suited","Elmore","LCPC",3.82157150913145,0,0
0,"Well Suited","Elmore","LCPC",73.4401114094755,0,0
0,"Moderately Suited","Elmore","LCPC",5.9659474846378,0,0
0,"Not Suited","Elmore","LCPC",4.07767919067411,0,0
0,"Marginally Suited","Elmore","LCPC",3.85733706393305,0,0
0,"Well Suited","Elmore","LCPC",10.0633910956525,0,0
0,"Not Suited","Elmore","LCPC",6.75467759199024,0,0
0,"Moderately Suited","Elmore","LCPC",0.000550505183072894,0,0
0,"Not Suited","Elmore","LCPC",0.00020992180018256,0,0
0,"Moderately Suited","Elmore","LCPC",43.9608432746351,0,0
0,"Not Suited","Elmore","LCPC",0.000165187455151008,0,0
0,"Not Suited","Elmore","LCPC",35.7778894162034,0,0
0,"Moderately Suited","Elmore","LCPC",20.024795209573,0,0
0,"Moderately Suited","Elmore","LCPC",38.154837599668,0,0
0,"Moderately Suited","Elmore","LCPC",0.0225129225680763,0,0
0,"Moderately Suited","Elmore","LCPC",5.27822397631125e-06,0,0
0,"Moderately Suited","Elmore","LCPC",3.10402404348461e-05,0,0
0,"Moderately Suited","Elmore","LCPC",0.00787749830029171,0,0
0,"Moderately Suited","Elmore","LCPC",13.1204648205924,0,0
0,"Not Suited","Stowe","LCPC",352.115270396024,0,0
0,"Not Suited","Stowe","LCPC",1.05539880685762,0,0
0,"Marginally Suited","Stowe","LCPC",0.00796225621743118,0,0
0,"Not Suited","Stowe","LCPC",789.447733207799,0,0
0,"Marginally Suited","Stowe","LCPC",70.1881666516314,0,0
0,"Marginally Suited","Stowe","LCPC",0.00446996805516683,0,0
0,"Moderately Suited","Stowe","LCPC",16.6463542455566,0,0
0,"Moderately Suited","Stowe","LCPC",69.443245395881,0,0
0,"Not Suited","Stowe","LCPC",210.168915756453,0,0
